product_id,product_name,brand,gender,recommended_age_group,category,subcategory,occasion,style,style_mood,primary_color,secondary_color,season,fabric,fit,sleeve_type,neckline,pattern,embellishment,recommended_body_type,size_options,mrp_inr,discount_percent,final_price_inr,budget_segment,rating,rating_count,stock_qty,return_rate,popularity_score,trend_score,sustainable,bestseller,material_care,search_tags,image_url,product_description
3799,Eshine Black Polo T-Shirt,Eshine,Men,Adult,T-Shirts,Polo T-Shirt,Casual,Casual,Vintage,Black,White,Spring,Polyester,Regular,Long Sleeve,Collar Neck,Solid,Lace,Slim,"28,30,32,34,36",660,25,500,Low,4.1,224,120,0.09,100,99,No,Yes,Dry Clean,"adult,black,casual,men,polo_t-shirt,polyester,t-shirts",https://example.com/images/3799.jpg,lightweight and breathable design; ideal for casual wear with a casual aesthetic. Made in polyester with solid finish.
3818,VivaStyle Mustard Polo T-Shirt,VivaStyle,Men,Young Adult,T-Shirts,Polo T-Shirt,Casual,Minimal,Edgy,Mustard,Beige,Monsoon,Cotton,Slim,Long Sleeve,Collar Neck,Solid,Sequins,Athletic,"S,M,L,XL",640,25,480,Low,3.7,930,112,0.08,100,100,No,Yes,Hand Wash,"casual,cotton,men,minimal,mustard,polo_t-shirt,t-shirts,young_adult",https://example.com/images/3818.jpg,easy-to-style seasonal pick; ideal for casual wear with a minimal aesthetic. Made in cotton with solid finish.
3833,NovaNest Yellow Polo T-Shirt,NovaNest,Men,Teen,T-Shirts,Polo T-Shirt,Casual,Sporty,Contemporary,Yellow,None,Monsoon,Cotton Blend,Oversized,Long Sleeve,Collar Neck,Solid,Patchwork,Slim,"S,M,L,XL",560,25,420,Low,4.1,272,50,0.13,100,100,No,Yes,Gentle Wash,"casual,cotton_blend,men,polo_t-shirt,sporty,t-shirts,teen,yellow",https://example.com/images/3833.jpg,fashion-forward look with versatile styling; ideal for casual wear with a sporty aesthetic. Made in cotton blend with solid finish.
3836,NovaNest Turquoise Polo T-Shirt,NovaNest,Men,Adult,T-Shirts,Polo T-Shirt,Travel,Minimal,Edgy,Turquoise,None,All Season,Polyester,Slim,Long Sleeve,Henley Neck,Striped,Frill,Plus Size,"S,M,L",1380,15,1170,Medium,4.8,872,174,0.1,100,100,Yes,No,Dry Clean,"adult,men,minimal,polo_t-shirt,polyester,t-shirts,travel,turquoise",https://example.com/images/3836.jpg,comfortable fit with refined detailing; ideal for travel wear with a minimal aesthetic. Made in polyester with striped finish.
3839,UrbanWeave Peach Polo T-Shirt,UrbanWeave,Men,Teen,T-Shirts,Polo T-Shirt,Vacation,Casual,Elegant,Peach,Silver,Spring,Cotton Blend,Relaxed,Short Sleeve,Round Neck,Graphic Print,Sequins,Athletic,"S,M,L",1070,25,800,Low,4.4,57,88,0.13,100,90,No,Yes,Dry Clean,"casual,cotton_blend,men,peach,polo_t-shirt,t-shirts,teen,vacation",https://example.com/images/3839.jpg,elevated everyday essential; ideal for vacation wear with a casual aesthetic. Made in cotton blend with graphic print finish.
3841,CityDrift Pink Polo T-Shirt,CityDrift,Men,Teen,T-Shirts,Polo T-Shirt,Travel,Sporty,Elegant,Pink,Beige,All Season,Polyester,Relaxed,Sleeveless,Collar Neck,Striped,None,Athletic,"S,M,L,XL",750,5,710,Low,4.4,2093,47,0.07,100,100,No,No,Gentle Wash,"men,pink,polo_t-shirt,polyester,sporty,t-shirts,teen,travel",https://example.com/images/3841.jpg,lightweight and breathable design; ideal for travel wear with a sporty aesthetic. Made in polyester with striped finish.
3842,RootedHue Olive Polo T-Shirt,RootedHue,Men,Teen,T-Shirts,Polo T-Shirt,College,Casual,Minimal,Olive,Gold,Monsoon,Cotton,Oversized,Long Sleeve,Henley Neck,Solid,Frill,Regular,"S,M,L,XL",410,25,310,Low,4.6,138,122,0.08,100,100,No,No,Machine Wash,"casual,college,cotton,men,olive,polo_t-shirt,t-shirts,teen",https://example.com/images/3842.jpg,elevated everyday essential; ideal for college wear with a casual aesthetic. Made in cotton with solid finish.
3853,MintMode Yellow Polo T-Shirt,MintMode,Men,Teen,T-Shirts,Polo T-Shirt,College,Sporty,Classic,Yellow,Silver,Winter,Polyester,Relaxed,Sleeveless,Round Neck,Solid,Pleats,Slim,"M,L,XL,XXL",1370,40,820,Low,4.9,1558,69,0.09,100,100,No,No,Dry Clean,"college,men,polo_t-shirt,polyester,sporty,t-shirts,teen,yellow",https://example.com/images/3853.jpg,premium finish with modern silhouette; ideal for college wear with a sporty aesthetic. Made in polyester with solid finish.
3857,Velora Olive Polo T-Shirt,Velora,Men,Young Adult,T-Shirts,Polo T-Shirt,Gym,Minimal,Elegant,Olive,Green,Monsoon,Polyester,Relaxed,Long Sleeve,Round Neck,Striped,Frill,Athletic,"S,M,L",1360,35,880,Low,4.3,189,35,0.1,100,100,No,No,Machine Wash,"gym,men,minimal,olive,polo_t-shirt,polyester,t-shirts,young_adult",https://example.com/images/3857.jpg,elevated everyday essential; ideal for gym wear with a minimal aesthetic. Made in polyester with striped finish.
3858,RootedHue Teal Polo T-Shirt,RootedHue,Men,Adult,T-Shirts,Polo T-Shirt,Gym,Sporty,Minimal,Teal,Grey,Autumn,Polyester,Oversized,Short Sleeve,Henley Neck,Solid,Ruffles,Curvy,"28,30,32,34,36",910,35,590,Low,3.9,1491,174,0.1,100,100,Yes,No,Gentle Wash,"adult,gym,men,polo_t-shirt,polyester,sporty,t-shirts,teal",https://example.com/images/3858.jpg,comfortable fit with refined detailing; ideal for gym wear with a sporty aesthetic. Made in polyester with solid finish.
3860,LuxeLane Pink Polo T-Shirt,LuxeLane,Men,Teen,T-Shirts,Polo T-Shirt,Gym,Sporty,Classic,Pink,Black,Monsoon,Cotton Blend,Oversized,Sleeveless,Round Neck,Colorblock,Sequins,Curvy,"S,M,L",1210,0,1210,Medium,4.0,1427,68,0.1,100,100,No,No,Machine Wash,"cotton_blend,gym,men,pink,polo_t-shirt,sporty,t-shirts,teen",https://example.com/images/3860.jpg,trend-led wardrobe staple; ideal for gym wear with a sporty aesthetic. Made in cotton blend with colorblock finish.
3861,Velora Mustard Polo T-Shirt,Velora,Men,Young Adult,T-Shirts,Polo T-Shirt,College,Casual,Minimal,Mustard,White,All Season,Cotton Blend,Relaxed,Sleeveless,Collar Neck,Colorblock,Ruffles,Curvy,"S,M,L",490,25,370,Low,4.2,1960,85,0.1,100,93,No,No,Machine Wash,"casual,college,cotton_blend,men,mustard,polo_t-shirt,t-shirts,young_adult",https://example.com/images/3861.jpg,lightweight and breathable design; ideal for college wear with a casual aesthetic. Made in cotton blend with colorblock finish.
3863,LuxeLane Brown Polo T-Shirt,LuxeLane,Men,Adult,T-Shirts,Polo T-Shirt,Vacation,Streetwear,Vintage,Brown,Pink,Autumn,Cotton,Oversized,Long Sleeve,Collar Neck,Striped,Frill,Athletic,"28,30,32,34,36",770,25,580,Low,4.5,1782,8,0.04,100,100,No,No,Hand Wash,"adult,brown,cotton,men,polo_t-shirt,streetwear,t-shirts,vacation",https://example.com/images/3863.jpg,elevated everyday essential; ideal for vacation wear with a streetwear aesthetic. Made in cotton with striped finish.
3866,LuxeLane Maroon Polo T-Shirt,LuxeLane,Men,Teen,T-Shirts,Polo T-Shirt,Gym,Streetwear,Classic,Maroon,Grey,All Season,Cotton Blend,Oversized,Short Sleeve,Collar Neck,Colorblock,Buttons,Curvy,"M,L,XL,XXL",1200,40,720,Low,3.8,138,46,0.08,100,100,Yes,Yes,Dry Clean,"cotton_blend,gym,maroon,men,polo_t-shirt,streetwear,t-shirts,teen",https://example.com/images/3866.jpg,easy-to-style seasonal pick; ideal for gym wear with a streetwear aesthetic. Made in cotton blend with colorblock finish.
3876,RootedHue Purple Polo T-Shirt,RootedHue,Men,Teen,T-Shirts,Polo T-Shirt,Travel,Streetwear,Elegant,Purple,Black,Winter,Cotton,Relaxed,Long Sleeve,Henley Neck,Colorblock,Ruffles,Slim,"S,M,L,XL",1300,35,840,Low,3.9,2089,87,0.08,100,100,No,Yes,Gentle Wash,"cotton,men,polo_t-shirt,purple,streetwear,t-shirts,teen,travel",https://example.com/images/3876.jpg,occasion-ready statement piece; ideal for travel wear with a streetwear aesthetic. Made in cotton with colorblock finish.
3883,NovaNest Pink Polo T-Shirt,NovaNest,Men,Teen,T-Shirts,Polo T-Shirt,Vacation,Casual,Classic,Pink,Black,Spring,Cotton Blend,Relaxed,Long Sleeve,Henley Neck,Graphic Print,None,Regular,"S,M,L,XL",1900,5,1800,Medium,4.4,761,142,0.09,100,100,Yes,No,Hand Wash,"casual,cotton_blend,men,pink,polo_t-shirt,t-shirts,teen,vacation",https://example.com/images/3883.jpg,trend-led wardrobe staple; ideal for vacation wear with a casual aesthetic. Made in cotton blend with graphic print finish.
3887,CityDrift Mustard Polo T-Shirt,CityDrift,Men,Adult,T-Shirts,Polo T-Shirt,Travel,Streetwear,Statement,Mustard,Black,Summer,Cotton Blend,Regular,Short Sleeve,Round Neck,Graphic Print,Lace,Plus Size,"28,30,32,34,36",1300,30,910,Low,5.0,837,124,0.06,100,100,No,No,Machine Wash,"adult,cotton_blend,men,mustard,polo_t-shirt,streetwear,t-shirts,travel",https://example.com/images/3887.jpg,premium finish with modern silhouette; ideal for travel wear with a streetwear aesthetic. Made in cotton blend with graphic print finish.
3895,MintMode Brown Polo T-Shirt,MintMode,Men,Adult,T-Shirts,Polo T-Shirt,Casual,Streetwear,Minimal,Brown,Beige,Winter,Cotton Blend,Regular,Short Sleeve,Henley Neck,Striped,Ruffles,Curvy,"S,M,L",660,0,660,Low,4.0,2154,104,0.1,100,95,No,No,Dry Clean,"adult,brown,casual,cotton_blend,men,polo_t-shirt,streetwear,t-shirts",https://example.com/images/3895.jpg,premium finish with modern silhouette; ideal for casual wear with a streetwear aesthetic. Made in cotton blend with striped finish.
3896,MintMode Yellow Polo T-Shirt,MintMode,Men,Teen,T-Shirts,Polo T-Shirt,Gym,Streetwear,Contemporary,Yellow,Silver,Spring,Cotton Blend,Oversized,Sleeveless,Collar Neck,Graphic Print,Buttons,Curvy,"28,30,32,34,36",940,40,560,Low,4.8,14,138,0.06,96,91,No,No,Dry Clean,"cotton_blend,gym,men,polo_t-shirt,streetwear,t-shirts,teen,yellow",https://example.com/images/3896.jpg,occasion-ready statement piece; ideal for gym wear with a streetwear aesthetic. Made in cotton blend with graphic print finish.
3901,VivaStyle Purple Polo T-Shirt,VivaStyle,Men,Adult,T-Shirts,Polo T-Shirt,Travel,Streetwear,Classic,Purple,Green,Winter,Polyester,Slim,Sleeveless,Henley Neck,Graphic Print,Patchwork,Plus Size,"S,M,L",490,0,490,Low,4.0,1478,166,0.17,100,90,No,No,Machine Wash,"adult,men,polo_t-shirt,polyester,purple,streetwear,t-shirts,travel",https://example.com/images/3901.jpg,lightweight and breathable design; ideal for travel wear with a streetwear aesthetic. Made in polyester with graphic print finish.
3902,LuxeLane Turquoise Polo T-Shirt,LuxeLane,Men,Adult,T-Shirts,Polo T-Shirt,Casual,Casual,Vintage,Turquoise,Gold,Monsoon,Cotton,Oversized,Sleeveless,Collar Neck,Colorblock,Pleats,Plus Size,"28,30,32,34,36",1960,15,1670,Medium,4.2,1063,146,0.1,100,100,No,No,Hand Wash,"adult,casual,cotton,men,polo_t-shirt,t-shirts,turquoise",https://example.com/images/3902.jpg,easy-to-style seasonal pick; ideal for casual wear with a casual aesthetic. Made in cotton with colorblock finish.
3919,Eshine Black Polo T-Shirt,Eshine,Men,Young Adult,T-Shirts,Polo T-Shirt,Gym,Minimal,Vintage,Black,Silver,Summer,Cotton Blend,Oversized,Long Sleeve,Round Neck,Striped,Ruffles,Athletic,"S,M,L,XL",1150,20,920,Low,4.9,568,50,0.14,100,100,Yes,No,Machine Wash,"black,cotton_blend,gym,men,minimal,polo_t-shirt,t-shirts,young_adult",https://example.com/images/3919.jpg,elevated everyday essential; ideal for gym wear with a minimal aesthetic. Made in cotton blend with striped finish.
3920,RootedHue Blue Polo T-Shirt,RootedHue,Men,Young Adult,T-Shirts,Polo T-Shirt,Casual,Minimal,Edgy,Blue,Blue,Winter,Cotton Blend,Regular,Sleeveless,Round Neck,Graphic Print,Buttons,Athletic,"S,M,L",590,10,530,Low,4.5,22,120,0.12,97,100,No,No,Dry Clean,"blue,casual,cotton_blend,men,minimal,polo_t-shirt,t-shirts,young_adult",https://example.com/images/3920.jpg,elevated everyday essential; ideal for casual wear with a minimal aesthetic. Made in cotton blend with graphic print finish.
3924,Velora Teal Polo T-Shirt,Velora,Men,Teen,T-Shirts,Polo T-Shirt,Gym,Streetwear,Edgy,Teal,Beige,All Season,Cotton Blend,Relaxed,Long Sleeve,Round Neck,Striped,Frill,Regular,"S,M,L",880,0,880,Low,4.6,1872,106,0.12,100,92,No,Yes,Dry Clean,"cotton_blend,gym,men,polo_t-shirt,streetwear,t-shirts,teal,teen",https://example.com/images/3924.jpg,elevated everyday essential; ideal for gym wear with a streetwear aesthetic. Made in cotton blend with striped finish.
3934,MintMode Olive Polo T-Shirt,MintMode,Men,Teen,T-Shirts,Polo T-Shirt,Gym,Minimal,Statement,Olive,Black,Autumn,Cotton Blend,Regular,Long Sleeve,Henley Neck,Striped,Embroidery,Slim,"S,M,L",1470,0,1470,Medium,4.3,2028,8,0.09,100,100,No,No,Gentle Wash,"cotton_blend,gym,men,minimal,olive,polo_t-shirt,t-shirts,teen",https://example.com/images/3934.jpg,lightweight and breathable design; ideal for gym wear with a minimal aesthetic. Made in cotton blend with striped finish.
3944,NovaNest White Polo T-Shirt,NovaNest,Men,Adult,T-Shirts,Polo T-Shirt,Travel,Minimal,Contemporary,White,White,Winter,Cotton Blend,Slim,Sleeveless,Collar Neck,Colorblock,Lace,Athletic,"28,30,32,34,36",1300,10,1170,Medium,4.3,1775,105,0.12,100,100,Yes,No,Hand Wash,"adult,cotton_blend,men,minimal,polo_t-shirt,t-shirts,travel,white",https://example.com/images/3944.jpg,fashion-forward look with versatile styling; ideal for travel wear with a minimal aesthetic. Made in cotton blend with colorblock finish.
3946,ThreadAura Turquoise Polo T-Shirt,ThreadAura,Men,Adult,T-Shirts,Polo T-Shirt,College,Minimal,Playful,Turquoise,Black,Winter,Polyester,Relaxed,Long Sleeve,Collar Neck,Colorblock,Embroidery,Plus Size,"28,30,32,34,36",540,10,490,Low,4.3,164,116,0.12,100,100,Yes,No,Dry Clean,"adult,college,men,minimal,polo_t-shirt,polyester,t-shirts,turquoise",https://example.com/images/3946.jpg,easy-to-style seasonal pick; ideal for college wear with a minimal aesthetic. Made in polyester with colorblock finish.
3951,VivaStyle Black Polo T-Shirt,VivaStyle,Men,Young Adult,T-Shirts,Polo T-Shirt,Casual,Minimal,Vintage,Black,None,Autumn,Cotton,Regular,Short Sleeve,Round Neck,Colorblock,Buttons,Curvy,"S,M,L",1610,40,970,Low,4.0,1868,116,0.09,100,100,Yes,Yes,Machine Wash,"black,casual,cotton,men,minimal,polo_t-shirt,t-shirts,young_adult",https://example.com/images/3951.jpg,occasion-ready statement piece; ideal for casual wear with a minimal aesthetic. Made in cotton with colorblock finish.
3952,UrbanWeave Turquoise Polo T-Shirt,UrbanWeave,Men,Adult,T-Shirts,Polo T-Shirt,Gym,Casual,Vintage,Turquoise,Silver,Spring,Polyester,Relaxed,Sleeveless,Henley Neck,Graphic Print,Ruffles,Regular,"28,30,32,34,36",1530,10,1380,Medium,4.5,672,89,0.04,100,100,No,No,Dry Clean,"adult,casual,gym,men,polo_t-shirt,polyester,t-shirts,turquoise",https://example.com/images/3952.jpg,easy-to-style seasonal pick; ideal for gym wear with a casual aesthetic. Made in polyester with graphic print finish.
3955,NovaNest Red Polo T-Shirt,NovaNest,Men,Young Adult,T-Shirts,Polo T-Shirt,Travel,Sporty,Vintage,Red,None,Monsoon,Polyester,Regular,Short Sleeve,Round Neck,Solid,Ruffles,Regular,"S,M,L,XL",1720,35,1120,Medium,4.3,1030,35,0.03,100,100,No,No,Hand Wash,"men,polo_t-shirt,polyester,red,sporty,t-shirts,travel,young_adult",https://example.com/images/3955.jpg,easy-to-style seasonal pick; ideal for travel wear with a sporty aesthetic. Made in polyester with solid finish.
3960,Eshine Mustard Polo T-Shirt,Eshine,Men,Teen,T-Shirts,Polo T-Shirt,Casual,Streetwear,Classic,Mustard,None,Winter,Polyester,Slim,Long Sleeve,Collar Neck,Colorblock,None,Slim,"M,L,XL,XXL",960,5,910,Low,5.0,894,94,0.06,100,100,No,Yes,Hand Wash,"casual,men,mustard,polo_t-shirt,polyester,streetwear,t-shirts,teen",https://example.com/images/3960.jpg,elevated everyday essential; ideal for casual wear with a streetwear aesthetic. Made in polyester with colorblock finish.
3969,CityDrift Orange Polo T-Shirt,CityDrift,Men,Adult,T-Shirts,Polo T-Shirt,Vacation,Casual,Vintage,Orange,Gold,Spring,Polyester,Relaxed,Long Sleeve,Henley Neck,Striped,None,Athletic,"S,M,L",1730,5,1640,Medium,4.0,1102,51,0.15,100,100,No,No,Machine Wash,"adult,casual,men,orange,polo_t-shirt,polyester,t-shirts,vacation",https://example.com/images/3969.jpg,elevated everyday essential; ideal for vacation wear with a casual aesthetic. Made in polyester with striped finish.
3982,LuxeLane Brown Polo T-Shirt,LuxeLane,Men,Teen,T-Shirts,Polo T-Shirt,College,Casual,Vintage,Brown,Black,Spring,Cotton Blend,Slim,Long Sleeve,Round Neck,Graphic Print,Buttons,Regular,"S,M,L",1890,5,1800,Medium,4.6,1009,105,0.04,100,100,No,No,Machine Wash,"brown,casual,college,cotton_blend,men,polo_t-shirt,t-shirts,teen",https://example.com/images/3982.jpg,easy-to-style seasonal pick; ideal for college wear with a casual aesthetic. Made in cotton blend with graphic print finish.
4852,NovaNest Turquoise Running Jacket,NovaNest,Unisex,Young Adult,Activewear,Running Jacket,Casual,Sporty,Vintage,Turquoise,None,Summer,Cotton Blend,Relaxed,Short Sleeve,Collar Neck,Solid,Lace,Plus Size,"S,M,L,XL",2290,20,1830,Medium,4.6,1525,97,0.1,100,100,Yes,Yes,Hand Wash,"activewear,casual,cotton_blend,running_jacket,sporty,turquoise,unisex,young_adult",https://example.com/images/4852.jpg,easy-to-style seasonal pick; ideal for casual wear with a sporty aesthetic. Made in cotton blend with solid finish.
4858,Eshine Green Running Jacket,Eshine,Unisex,Young Adult,Activewear,Running Jacket,Gym,Athleisure,Minimal,Green,Gold,Summer,Cotton Blend,Slim,Long Sleeve,Round Neck,Colorblock,Lace,Curvy,"XS,S,M,L,XL",1570,40,940,Low,4.4,965,31,0.19,100,93,No,No,Gentle Wash,"activewear,athleisure,cotton_blend,green,gym,running_jacket,unisex,young_adult",https://example.com/images/4858.jpg,trend-led wardrobe staple; ideal for gym wear with a athleisure aesthetic. Made in cotton blend with colorblock finish.
4872,UrbanWeave Green Running Jacket,UrbanWeave,Unisex,Adult,Activewear,Running Jacket,Gym,Minimal,Vintage,Green,Black,All Season,Spandex,Regular,Long Sleeve,Round Neck,Printed,Pleats,Athletic,"M,L,XL",2140,40,1280,Medium,4.8,880,164,0.1,100,96,No,Yes,Gentle Wash,"activewear,adult,green,gym,minimal,running_jacket,spandex,unisex",https://example.com/images/4872.jpg,comfortable fit with refined detailing; ideal for gym wear with a minimal aesthetic. Made in spandex with printed finish.
4879,FableFit Teal Running Jacket,FableFit,Unisex,Young Adult,Activewear,Running Jacket,Gym,Athleisure,Edgy,Teal,Black,Winter,Nylon,Relaxed,Sleeveless,Round Neck,Colorblock,Embroidery,Curvy,"M,L,XL",1520,5,1440,Medium,4.3,1467,24,0.1,100,100,No,Yes,Machine Wash,"activewear,athleisure,gym,nylon,running_jacket,teal,unisex,young_adult",https://example.com/images/4879.jpg,trend-led wardrobe staple; ideal for gym wear with a athleisure aesthetic. Made in nylon with colorblock finish.
4880,ThreadAura Mustard Running Jacket,ThreadAura,Unisex,Adult,Activewear,Running Jacket,Gym,Minimal,Playful,Mustard,Silver,Summer,Spandex,Slim,Short Sleeve,Collar Neck,Printed,Embroidery,Athletic,"XS,S,M,L,XL",1010,0,1010,Medium,4.5,640,111,0.18,100,95,Yes,No,Dry Clean,"activewear,adult,gym,minimal,mustard,running_jacket,spandex,unisex",https://example.com/images/4880.jpg,comfortable fit with refined detailing; ideal for gym wear with a minimal aesthetic. Made in spandex with printed finish.
4885,RootedHue Purple Running Jacket,RootedHue,Unisex,Teen,Activewear,Running Jacket,Casual,Minimal,Elegant,Purple,Blue,Spring,Cotton Blend,Regular,Long Sleeve,Round Neck,Solid,Embroidery,Regular,"XS,S,M,L,XL",1640,5,1560,Medium,4.2,1503,172,0.04,100,100,No,Yes,Machine Wash,"activewear,casual,cotton_blend,minimal,purple,running_jacket,teen,unisex",https://example.com/images/4885.jpg,premium finish with modern silhouette; ideal for casual wear with a minimal aesthetic. Made in cotton blend with solid finish.
4893,NovaNest Red Running Jacket,NovaNest,Unisex,Teen,Activewear,Running Jacket,Casual,Athleisure,Edgy,Red,Black,Winter,Polyester,Slim,Short Sleeve,Collar Neck,Solid,None,Curvy,"S,M,L,XL",2240,25,1680,Medium,4.0,297,50,0.06,98,91,No,No,Hand Wash,"activewear,athleisure,casual,polyester,red,running_jacket,teen,unisex",https://example.com/images/4893.jpg,easy-to-style seasonal pick; ideal for casual wear with a athleisure aesthetic. Made in polyester with solid finish.
4896,MintMode Black Running Jacket,MintMode,Unisex,Teen,Activewear,Running Jacket,Casual,Sporty,Vintage,Black,Pink,Autumn,Cotton Blend,Regular,Sleeveless,Hooded,Colorblock,Embroidery,Curvy,"XS,S,M,L,XL",1980,10,1780,Medium,5.0,92,58,0.14,100,96,No,No,Dry Clean,"activewear,black,casual,cotton_blend,running_jacket,sporty,teen,unisex",https://example.com/images/4896.jpg,elevated everyday essential; ideal for casual wear with a sporty aesthetic. Made in cotton blend with colorblock finish.
